"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","IL","60600","SERFF","7","2015-08-28 13:59:00","60600","36-2612058","60600IL003","60600IL0030002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on January 1st of the effective date year","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","10","Individual","Yes"
"2016","IL","68303","SERFF","6","2015-08-27 03:52:03","68303","39-1263473","68303IL069","68303IL0690001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Nephew or Niece,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","11","Individual","Yes"
"2016","IL","75159","SERFF","4","2015-08-27 15:13:29","75159","47-0098400","75159IL003","75159IL0030001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","75159","SERFF","4","2015-08-27 15:13:29","75159","47-0098400","75159IL003","75159IL0030002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","75159","SERFF","4","2015-08-27 15:13:29","75159","47-0098400","75159IL004","75159IL0040001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","75159","SERFF","4","2015-08-27 15:13:29","75159","47-0098400","75159IL004","75159IL0040002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","77956","SERFF","3","2015-08-27 03:52:03","77956","41-0808596","77956IL001","77956IL0010001","There are rates specifically for couples and for families (not just addition of individual rates)","1","2","25","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","35-1279304","78463IL003","78463IL0030003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No;Other Relationship,No","10","Individual","No"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","35-1279304","78463IL003","78463IL0030004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No;Other Relationship,No","10","Individual","No"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","35-1279304","78463IL003","78463IL0030005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No;Other Relationship,No","10","Individual","No"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","35-1279304","78463IL003","78463IL0030006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No;Other Relationship,No","10","Individual","No"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","35-1279304","78463IL003","78463IL0030007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No;Other Relationship,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL043","79763IL0430001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL043","79763IL0430002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL044","79763IL0440001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL044","79763IL0440002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL045","79763IL0450001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL045","79763IL0450002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL046","79763IL0460001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL046","79763IL0460002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL048","79763IL0480001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL048","79763IL0480002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL050","79763IL0500001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL050","79763IL0500002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL050","79763IL0500003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL051","79763IL0510002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL051","79763IL0510003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL052","79763IL0520001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL052","79763IL0520002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL067","79763IL0670001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL067","79763IL0670002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL067","79763IL0670003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","90-0962741","79763IL075","79763IL0750002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Ex-Spouse,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2016","IL","83350","SERFF","6","2015-08-27 03:52:03","83350","13-5581829","83350IL017","83350IL0170002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,No;Other Relationship,Yes","10","SHOP (Small Group)","Yes"
"2016","IL","83350","SERFF","6","2015-08-27 03:52:03","83350","13-5581829","83350IL019","83350IL0190001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,No;Other Relationship,Yes","10","SHOP (Small Group)","Yes"
"2016","IL","83350","SERFF","6","2015-08-27 03:52:03","83350","13-5581829","83350IL020","83350IL0200001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,No;Other Relationship,Yes","10","SHOP (Small Group)","Yes"
"2016","IL","84033","SERFF","4","2015-08-28 13:59:00","84033","95-6042390","84033IL002","84033IL0020001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL016","85099IL0160003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","11","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL016","85099IL0160004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","11","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL018","85099IL0180003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","12","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL018","85099IL0180004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","12","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL019","85099IL0190003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","10","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL020","85099IL0200003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","10","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","13-5123390","85099IL021","85099IL0210001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","13","Individual","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010002","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","35-0472300","86600IL001","86600IL0010007","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","36-4189451","87304IL003","87304IL0030003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","36-4189451","87304IL004","87304IL0040003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","11","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","36-4189451","87304IL005","87304IL0050003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","12","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","36-4189451","87304IL006","87304IL0060002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","Yes"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL017","96601IL0170001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL017","96601IL0170002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL017","96601IL0170003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL017","96601IL0170004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL019","96601IL0190001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL019","96601IL0190002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL019","96601IL0190003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL019","96601IL0190004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
